age,gender,tenure,frequent,payment_interval,subscription_type,contract_length,after_interaction,tenure_per_contract,delay_ratio,idle_ratio,late_flag,total_usage_score,age_group,risk_score,gender_subscription,tenure_x_payint,tenure_x_after,freq_x_after,delay_x_risk,risk_log1p,idle_sq,tenure_q10,payment_interval_q10,after_interaction_q10,tenure_per_contract_q10,TE_subscription_type_c0,TE_subscription_type_c1,TE_subscription_type_c2,TE_age_group_c0,TE_age_group_c1,TE_age_group_c2,TE_gender_c0,TE_gender_c1,TE_gender_c2,TE_contract_length_c0,TE_contract_length_c1,TE_contract_length_c2,TE_gender_subscription_c0,TE_gender_subscription_c1,TE_gender_subscription_c2
40.0,M,48.0,5.0,11.0,member,360,26.0,0.13333333296296296,0.03055555547067901,0.5416666553819447,1,240.0,40s,37.0,M_member,528.0,1248.0,130.0,1.1305555524151234,3.6375861597263857,0.2934027655526624,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.4841031085943491,0.27529050905444463,0.2406063823512063
47.0,M,32.0,23.0,3.0,vip,90,20.0,0.35555555160493835,0.03333333296296297,0.6249999804687506,1,736.0,40s,23.0,M_vip,96.0,640.0,460.0,0.7666666581481483,3.1780538303479458,0.3906249755859386,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.49332201471420484,0.2760045274476514,0.23067345783814375
20.0,M,13.0,13.0,15.0,member,90,25.0,0.1444444428395062,0.16666666481481485,1.9230767751479405,1,169.0,20s,40.0,M_member,195.0,325.0,325.0,6.666666592592594,3.713572066704308,3.6982242831134027,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.4841031085943491,0.27529050905444463,0.2406063823512063
30.0,F,35.0,24.0,4.0,member,360,6.0,0.0972222219521605,0.011111111080246913,0.1714285665306124,1,840.0,30s,10.0,F_member,140.0,210.0,144.0,0.11111111080246913,2.3978952727983707,0.0293877534227406,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.507798660617844,0.2707280190105854,0.22147332037157055,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.41473668118932966,0.2631659405335168,0.32209737827715357
43.0,M,24.0,7.0,20.0,vip,90,30.0,0.26666666370370373,0.22222221975308645,1.2499999479166688,1,168.0,40s,50.0,M_vip,480.0,720.0,210.0,11.111110987654323,3.9318256327243257,1.5624998697916748,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.49332201471420484,0.2760045274476514,0.23067345783814375
62.0,M,42.0,22.0,9.0,plus,30,16.0,1.399999953333335,0.2999999900000003,0.3809523718820864,1,924.0,60+,25.0,M_plus,378.0,672.0,352.0,7.499999750000008,3.258096538021482,0.14512470964258747,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.2766827274054606,0.24733537742736164,0.4759818951671777,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.2742126195850801,0.27937224551220036,0.4464151349027195,0.5043970201086652,0.26678989525569935,0.2288130846356355
27.0,M,51.0,27.0,10.0,member,360,24.0,0.14166666627314814,0.027777777700617283,0.47058822606689754,1,1377.0,20s,34.0,M_member,510.0,1224.0,648.0,0.9444444418209876,3.5553480614894135,0.22145327851278945,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.4841031085943491,0.27529050905444463,0.2406063823512063
31.0,M,46.0,20.0,16.0,vip,90,19.0,0.5111111054320988,0.17777777580246917,0.41304346928166374,1,920.0,30s,35.0,M_vip,736.0,874.0,380.0,6.222222153086421,3.58351893845611,0.1706049075162327,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.507798660617844,0.2707280190105854,0.22147332037157055,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.49332201471420484,0.2760045274476514,0.23067345783814375
54.0,F,32.0,20.0,0.0,plus,90,1.0,0.35555555160493835,0.0,0.031249999023437534,0,640.0,50s,1.0,F_plus,0.0,32.0,20.0,0.0,0.6931471805599453,0.0009765624389648468,9,2,2,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.3136503643603035,0.2999023364134926,0.3864472992262039,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5130460753169884,0.26217045423692,0.2247834704460916,0.41590080233406274,0.275200583515682,0.3088986141502553
59.0,F,7.0,11.0,18.0,plus,360,28.0,0.019444444390432098,0.04999999986111111,3.99999942857151,1,77.0,50s,46.0,F_plus,126.0,196.0,308.0,2.299999993611111,3.8501476017100584,15.999995428572408,9,9,9,4,0.4662095673427928,0.270323461257658,0.2634669713995492,0.3136503643603035,0.2999023364134926,0.3864472992262039,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.41590080233406274,0.275200583515682,0.3088986141502553
45.0,M,21.0,18.0,13.0,member,90,16.0,0.23333333074074078,0.1444444428395062,0.7619047256235845,1,378.0,40s,29.0,M_member,273.0,336.0,288.0,4.18888884234568,3.4011973816621555,0.5804988109275495,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.4841031085943491,0.27529050905444463,0.2406063823512063
50.0,F,11.0,24.0,10.0,member,30,6.0,0.36666665444444485,0.33333332222222256,0.5454544958677732,1,264.0,50s,16.0,F_member,110.0,66.0,144.0,5.333333155555561,2.833213344056216,0.2975206070623666,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.3136503643603035,0.2999023364134926,0.3864472992262039,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.2742126195850801,0.27937224551220036,0.4464151349027195,0.41473668118932966,0.2631659405335168,0.32209737827715357
40.0,M,38.0,24.0,10.0,plus,90,20.0,0.42222221753086425,0.11111110987654323,0.5263157756232691,1,912.0,40s,30.0,M_plus,380.0,760.0,480.0,3.333333296296297,3.4339872044851463,0.2770082956699234,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.5043970201086652,0.26678989525569935,0.2288130846356355
46.0,M,42.0,29.0,13.0,vip,90,29.0,0.46666666148148156,0.1444444428395062,0.6904761740362816,1,1218.0,40s,42.0,M_vip,546.0,1218.0,841.0,6.0666665992592606,3.7612001156935624,0.4767573469117814,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.49332201471420484,0.2760045274476514,0.23067345783814375
54.0,F,50.0,14.0,2.0,plus,90,21.0,0.5555555493827161,0.022222221975308647,0.4199999916000002,1,700.0,50s,23.0,F_plus,100.0,1050.0,294.0,0.5111111054320989,3.1780538303479458,0.17639999294400022,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.3136503643603035,0.2999023364134926,0.3864472992262039,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5130460753169884,0.26217045423692,0.2247834704460916,0.41590080233406274,0.275200583515682,0.3088986141502553
50.0,M,22.0,22.0,13.0,member,90,17.0,0.2444444417283951,0.1444444428395062,0.7727272376033073,1,484.0,50s,30.0,M_member,286.0,374.0,374.0,4.333333285185185,3.4339872044851463,0.5971073837340382,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.3136503643603035,0.2999023364134926,0.3864472992262039,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.4841031085943491,0.27529050905444463,0.2406063823512063
42.0,M,3.0,28.0,16.0,plus,90,10.0,0.03333333296296297,0.17777777580246917,3.3333322222225923,1,84.0,40s,26.0,M_plus,48.0,30.0,280.0,4.622222170864198,3.295836866004329,11.111103703707405,3,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.5043970201086652,0.26678989525569935,0.2288130846356355
19.0,M,42.0,19.0,19.0,plus,360,21.0,0.1166666663425926,0.05277777763117284,0.49999998809523843,1,798.0,10s,40.0,M_plus,798.0,882.0,399.0,2.1111111052469136,3.713572066704308,0.24999998809523857,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.5056980056980057,0.18945868945868946,0.30484330484330485,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.5043970201086652,0.26678989525569935,0.2288130846356355
62.0,M,10.0,17.0,27.0,member,360,12.0,0.027777777700617283,0.07499999979166667,1.199999880000012,1,170.0,60+,39.0,M_member,270.0,120.0,204.0,2.9249999918750005,3.6888794541139363,1.4399997120000432,9,9,9,7,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.2766827274054606,0.24733537742736164,0.4759818951671777,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.4841031085943491,0.27529050905444463,0.2406063823512063
25.0,M,60.0,1.0,10.0,vip,360,5.0,0.1666666662037037,0.027777777700617283,0.08333333194444448,1,60.0,20s,15.0,M_vip,600.0,300.0,5.0,0.41666666550925924,2.772588722239781,0.00694444421296297,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.49332201471420484,0.2760045274476514,0.23067345783814375
41.0,F,55.0,25.0,8.0,plus,360,4.0,0.15277777735339507,0.022222222160493826,0.0727272714049587,1,1375.0,40s,12.0,F_plus,440.0,220.0,100.0,0.2666666659259259,2.5649493574615367,0.005289256006010524,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.41590080233406274,0.275200583515682,0.3088986141502553
47.0,M,53.0,24.0,10.0,vip,360,8.0,0.1472222218132716,0.027777777700617283,0.15094339337842655,1,1272.0,40s,18.0,M_vip,530.0,424.0,192.0,0.4999999986111111,2.9444389791664403,0.022783908004594424,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.49332201471420484,0.2760045274476514,0.23067345783814375
35.0,M,35.0,28.0,18.0,plus,90,26.0,0.38888888456790127,0.1999999977777778,0.7428571216326537,1,980.0,30s,44.0,M_plus,630.0,910.0,728.0,8.799999902222224,3.8066624897703196,0.5518367031603513,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.507798660617844,0.2707280190105854,0.22147332037157055,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.5043970201086652,0.26678989525569935,0.2288130846356355
28.0,M,50.0,5.0,12.0,vip,360,11.0,0.13888888850308642,0.03333333324074074,0.2199999956000001,1,250.0,20s,23.0,M_vip,600.0,550.0,55.0,0.766666664537037,3.1780538303479458,0.04839999806400007,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.49332201471420484,0.2760045274476514,0.23067345783814375
47.0,F,16.0,29.0,27.0,vip,90,10.0,0.17777777580246917,0.2999999966666667,0.6249999609375024,1,464.0,40s,37.0,F_vip,432.0,160.0,290.0,11.099999876666669,3.6375861597263857,0.39062495117187956,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5130460753169884,0.26217045423692,0.2247834704460916,0.4357116721551409,0.2552506403219905,0.30903768752286864
27.0,M,20.0,16.0,10.0,member,360,6.0,0.055555555401234566,0.027777777700617283,0.29999998500000075,1,320.0,20s,16.0,M_member,200.0,120.0,96.0,0.4444444432098765,2.833213344056216,0.08999999100000067,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.4841031085943491,0.27529050905444463,0.2406063823512063
39.0,F,40.0,1.0,20.0,plus,90,6.0,0.4444444395061729,0.22222221975308645,0.1499999962500001,1,40.0,30s,26.0,F_plus,800.0,240.0,6.0,5.777777713580248,3.295836866004329,0.022499998875000045,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.507798660617844,0.2707280190105854,0.22147332037157055,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5130460753169884,0.26217045423692,0.2247834704460916,0.41590080233406274,0.275200583515682,0.3088986141502553
62.0,M,19.0,9.0,14.0,member,360,26.0,0.05277777763117284,0.038888888780864196,1.368420980609422,1,171.0,60+,40.0,M_member,266.0,494.0,234.0,1.5555555512345678,3.713572066704308,1.8725759801720523,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.2766827274054606,0.24733537742736164,0.4759818951671777,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.4841031085943491,0.27529050905444463,0.2406063823512063
61.0,F,3.0,10.0,16.0,vip,90,3.0,0.03333333296296297,0.17777777580246917,0.9999996666667778,1,30.0,60+,19.0,F_vip,48.0,9.0,30.0,3.3777777402469145,2.995732273553991,0.9999993333336666,3,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.2766827274054606,0.24733537742736164,0.4759818951671777,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5130460753169884,0.26217045423692,0.2247834704460916,0.4357116721551409,0.2552506403219905,0.30903768752286864
49.0,M,28.0,8.0,19.0,vip,90,24.0,0.31111110765432104,0.21111110876543213,0.8571428265306134,1,224.0,40s,43.0,M_vip,532.0,672.0,192.0,9.077777676913582,3.784189633918261,0.7346938250728892,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.49332201471420484,0.2760045274476514,0.23067345783814375
21.0,F,43.0,5.0,5.0,plus,360,15.0,0.11944444411265433,0.013888888850308641,0.3488372011898325,1,215.0,20s,20.0,F_plus,215.0,645.0,75.0,0.27777777700617284,3.044522437723423,0.1216873929339557,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.41590080233406274,0.275200583515682,0.3088986141502553
65.0,F,16.0,9.0,9.0,vip,90,4.0,0.17777777580246917,0.0999999988888889,0.24999998437500096,1,144.0,60+,13.0,F_vip,144.0,64.0,36.0,1.2999999855555557,2.639057329615259,0.06249999218750072,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.2766827274054606,0.24733537742736164,0.4759818951671777,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5130460753169884,0.26217045423692,0.2247834704460916,0.4357116721551409,0.2552506403219905,0.30903768752286864
42.0,F,45.0,16.0,8.0,member,90,4.0,0.49999999444444454,0.08888888790123459,0.0888888869135803,1,720.0,40s,12.0,F_member,360.0,180.0,64.0,1.066666654814815,2.5649493574615367,0.007901234216735267,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5130460753169884,0.26217045423692,0.2247834704460916,0.41473668118932966,0.2631659405335168,0.32209737827715357
44.0,F,39.0,4.0,30.0,member,90,5.0,0.4333333285185186,0.3333333296296297,0.12820512491781733,1,156.0,40s,35.0,F_member,1170.0,195.0,20.0,11.66666653703704,3.58351893845611,0.016436554055193144,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5130460753169884,0.26217045423692,0.2247834704460916,0.41473668118932966,0.2631659405335168,0.32209737827715357
55.0,M,15.0,4.0,9.0,vip,90,16.0,0.16666666481481485,0.0999999988888889,1.0666665955555603,1,60.0,50s,25.0,M_vip,135.0,240.0,64.0,2.4999999722222226,3.258096538021482,1.1377776260740893,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.3136503643603035,0.2999023364134926,0.3864472992262039,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.49332201471420484,0.2760045274476514,0.23067345783814375
22.0,M,25.0,19.0,2.0,member,360,23.0,0.06944444425154321,0.005555555540123457,0.9199999632000014,1,475.0,20s,25.0,M_member,50.0,575.0,437.0,0.13888888850308642,3.258096538021482,0.846399932288004,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.4841031085943491,0.27529050905444463,0.2406063823512063
46.0,F,60.0,14.0,9.0,plus,90,22.0,0.6666666592592594,0.0999999988888889,0.3666666605555557,1,840.0,40s,31.0,F_plus,540.0,1320.0,308.0,3.099999965555556,3.4657359027997265,0.1344444399629631,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5130460753169884,0.26217045423692,0.2247834704460916,0.41590080233406274,0.275200583515682,0.3088986141502553
41.0,M,25.0,12.0,6.0,plus,360,18.0,0.06944444425154321,0.01666666662037037,0.7199999712000011,1,300.0,40s,24.0,M_plus,150.0,450.0,216.0,0.3999999988888889,3.2188758248682006,0.5183999585280025,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.5043970201086652,0.26678989525569935,0.2288130846356355
45.0,F,32.0,26.0,9.0,vip,30,7.0,1.0666666311111122,0.2999999900000003,0.21874999316406274,1,832.0,40s,16.0,F_vip,288.0,224.0,182.0,4.799999840000005,2.833213344056216,0.0478515595092775,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.2742126195850801,0.27937224551220036,0.4464151349027195,0.4357116721551409,0.2552506403219905,0.30903768752286864
64.0,M,54.0,27.0,6.0,vip,30,26.0,1.799999940000002,0.19999999333333354,0.48148147256515794,1,1458.0,60+,32.0,M_vip,324.0,1404.0,702.0,6.399999786666673,3.4965075614664802,0.23182440842351293,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.2766827274054606,0.24733537742736164,0.4759818951671777,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.2742126195850801,0.27937224551220036,0.4464151349027195,0.49332201471420484,0.2760045274476514,0.23067345783814375
55.0,M,38.0,16.0,9.0,vip,360,13.0,0.10555555526234568,0.024999999930555555,0.34210525415512494,1,608.0,50s,22.0,M_vip,342.0,494.0,208.0,0.5499999984722223,3.1354942159291497,0.11703600492054263,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.3136503643603035,0.2999023364134926,0.3864472992262039,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.49332201471420484,0.2760045274476514,0.23067345783814375
31.0,M,58.0,23.0,1.0,plus,90,26.0,0.6444444372839507,0.011111110987654323,0.4482758543400715,1,1334.0,30s,27.0,M_plus,58.0,1508.0,598.0,0.2999999966666667,3.332204510175204,0.200951241584321,9,6,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.507798660617844,0.2707280190105854,0.22147332037157055,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.5043970201086652,0.26678989525569935,0.2288130846356355
28.0,M,43.0,22.0,3.0,plus,360,5.0,0.11944444411265433,0.008333333310185185,0.11627906706327752,1,946.0,20s,8.0,M_plus,129.0,215.0,110.0,0.06666666648148148,2.1972245773362196,0.013520821437106192,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.5043970201086652,0.26678989525569935,0.2288130846356355
18.0,F,1.0,21.0,2.0,vip,30,19.0,0.033333332222222255,0.06666666444444451,18.999981000019,1,21.0,10s,21.0,F_vip,2.0,19.0,399.0,1.3999999533333347,3.091042453358316,360.99927800108304,1,9,9,8,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.5056980056980057,0.18945868945868946,0.30484330484330485,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.2742126195850801,0.27937224551220036,0.4464151349027195,0.4357116721551409,0.2552506403219905,0.30903768752286864
39.0,M,9.0,7.0,12.0,plus,90,2.0,0.0999999988888889,0.13333333185185187,0.22222219753086697,1,63.0,30s,14.0,M_plus,108.0,18.0,14.0,1.866666645925926,2.70805020110221,0.04938270507544766,9,9,5,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.507798660617844,0.2707280190105854,0.22147332037157055,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.5043970201086652,0.26678989525569935,0.2288130846356355
48.0,M,43.0,18.0,14.0,plus,90,4.0,0.4777777724691359,0.15555555382716052,0.09302325365062201,1,774.0,40s,18.0,M_plus,602.0,172.0,72.0,2.7999999688888892,2.9444389791664403,0.008653325719747963,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.5043970201086652,0.26678989525569935,0.2288130846356355
26.0,M,35.0,30.0,14.0,plus,90,25.0,0.38888888456790127,0.15555555382716052,0.7142856938775517,1,1050.0,20s,39.0,M_plus,490.0,875.0,750.0,6.0666665992592606,3.6888794541139363,0.5102040524781355,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.5043970201086652,0.26678989525569935,0.2288130846356355
46.0,M,6.0,16.0,3.0,vip,360,1.0,0.01666666662037037,0.008333333310185185,0.16666663888889352,1,96.0,40s,4.0,M_vip,18.0,6.0,16.0,0.03333333324074074,1.6094379124341003,0.027777768518520835,8,9,2,4,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.49332201471420484,0.2760045274476514,0.23067345783814375
41.0,M,57.0,30.0,14.0,plus,30,16.0,1.8999999366666687,0.4666666511111116,0.28070174946137283,1,1710.0,40s,30.0,M_plus,798.0,912.0,480.0,13.999999533333348,3.4339872044851463,0.07879347215067532,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.2742126195850801,0.27937224551220036,0.4464151349027195,0.5043970201086652,0.26678989525569935,0.2288130846356355
29.0,M,14.0,27.0,21.0,vip,90,8.0,0.15555555382716052,0.23333333074074078,0.5714285306122479,1,378.0,20s,29.0,M_vip,294.0,112.0,216.0,6.766666591481482,3.4011973816621555,0.3265305655976727,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.49332201471420484,0.2760045274476514,0.23067345783814375
30.0,F,28.0,4.0,3.0,vip,90,12.0,0.31111110765432104,0.03333333296296297,0.4285714132653067,1,112.0,30s,15.0,F_vip,84.0,336.0,48.0,0.4999999944444445,2.772588722239781,0.1836734562682223,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.507798660617844,0.2707280190105854,0.22147332037157055,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5130460753169884,0.26217045423692,0.2247834704460916,0.4357116721551409,0.2552506403219905,0.30903768752286864
42.0,M,1.0,20.0,3.0,plus,30,7.0,0.033333332222222255,0.09999999666666677,6.9999930000070005,1,20.0,40s,10.0,M_plus,3.0,7.0,140.0,0.9999999666666677,2.3978952727983707,48.99990200014701,1,9,9,8,0.4662095673427928,0.270323461257658,0.2634669713995492,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.2742126195850801,0.27937224551220036,0.4464151349027195,0.5043970201086652,0.26678989525569935,0.2288130846356355
50.0,M,17.0,26.0,6.0,member,360,11.0,0.047222222091049385,0.01666666662037037,0.6470587854671302,1,442.0,50s,17.0,M_member,102.0,187.0,286.0,0.2833333325462963,2.8903717578961645,0.4186850718501977,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.3136503643603035,0.2999023364134926,0.3864472992262039,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.4841031085943491,0.27529050905444463,0.2406063823512063
51.0,M,12.0,16.0,22.0,vip,360,14.0,0.03333333324074074,0.06111111094135802,1.1666665694444527,1,192.0,50s,36.0,M_vip,264.0,168.0,224.0,2.199999993888889,3.6109179126442243,1.3611108842592878,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.3136503643603035,0.2999023364134926,0.3864472992262039,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.49332201471420484,0.2760045274476514,0.23067345783814375
